x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,category
0.10762331838565023,0.3721973094170404,0.12556053811659193,0.48878923766816146,0.15246636771300448,0.600896860986547,0.17937219730941703,0.7085201793721974,0.21973094170403587,0.8116591928251121,0.28699551569506726,0.905829596412556,0.3721973094170404,0.9730941704035875,0.47533632286995514,1.031390134529148,0.5874439461883408,1.0493273542600896,0.6995515695067265,1.0269058295964126,0.8026905829596412,0.968609865470852,0.8789237668161435,0.8878923766816144,0.9327354260089686,0.7892376681614349,0.9641255605381166,0.6771300448430493,0.9820627802690582,0.5605381165919282,0.9910313901345291,0.4439461883408072,0.9910313901345291,0.32286995515695066,0.16143497757847533,0.3004484304932735,0.20179372197309417,0.23766816143497757,0.27802690582959644,0.2062780269058296,0.3632286995515695,0.21524663677130046,0.43946188340807174,0.242152466367713,0.6143497757847534,0.2242152466367713,0.695067264573991,0.17937219730941703,0.7757847533632287,0.16143497757847533,0.8565022421524664,0.17937219730941703,0.9103139013452914,0.23766816143497757,0.5291479820627802,0.31390134529147984,0.5336322869955157,0.37668161434977576,0.5336322869955157,0.4439461883408072,0.5381165919282511,0.5112107623318386,0.4349775784753363,0.57847533632287,0.48878923766816146,0.5874439461883408,0.5426008968609866,0.600896860986547,0.600896860986547,0.5829596412556054,0.6547085201793722,0.5695067264573991,0.2556053811659193,0.3542600896860987,0.30493273542600896,0.32286995515695066,0.3542600896860987,0.3183856502242152,0.3991031390134529,0.3542600896860987,0.3542600896860987,0.35874439461883406,0.3004484304932735,0.3632286995515695,0.672645739910314,0.336322869955157,0.7219730941704036,0.29596412556053814,0.7757847533632287,0.2914798206278027,0.820627802690583,0.3183856502242152,0.7802690582959642,0.33183856502242154,0.7309417040358744,0.336322869955157,0.3721973094170404,0.757847533632287,0.43946188340807174,0.7219730941704036,0.5067264573991032,0.7040358744394619,0.5560538116591929,0.7130044843049327,0.6053811659192825,0.6995515695067265,0.6860986547085202,0.7130044843049327,0.757847533632287,0.7354260089686099,0.695067264573991,0.8161434977578476,0.6188340807174888,0.8475336322869955,0.5695067264573991,0.852017937219731,0.515695067264574,0.852017937219731,0.4439461883408072,0.8251121076233184,0.40358744394618834,0.7623318385650224,0.5067264573991032,0.757847533632287,0.5560538116591929,0.7623318385650224,0.6098654708520179,0.7533632286995515,0.726457399103139,0.7443946188340808,0.6143497757847534,0.7713004484304933,0.5605381165919282,0.7802690582959642,0.515695067264574,0.7757847533632287,7
0.026905829596412557,0.3632286995515695,0.03139013452914798,0.48878923766816146,0.03587443946188341,0.6143497757847534,0.06726457399103139,0.7399103139013453,0.1210762331838565,0.8430493273542601,0.21076233183856502,0.9237668161434978,0.31390134529147984,0.9865470852017937,0.42152466367713004,1.0448430493273542,0.5291479820627802,1.0672645739910314,0.6322869955156951,1.053811659192825,0.7219730941704036,0.9910313901345291,0.7982062780269058,0.9192825112107623,0.852017937219731,0.8295964125560538,0.8878923766816144,0.726457399103139,0.9103139013452914,0.6188340807174888,0.9282511210762332,0.4977578475336323,0.9372197309417041,0.38565022421524664,0.17488789237668162,0.22869955156950672,0.23766816143497757,0.16591928251121077,0.3183856502242152,0.13901345291479822,0.4080717488789238,0.14349775784753363,0.49327354260089684,0.17488789237668162,0.6457399103139013,0.18385650224215247,0.7219730941704036,0.16143497757847533,0.7982062780269058,0.16591928251121077,0.8654708520179372,0.2062780269058296,0.8923766816143498,0.273542600896861,0.57847533632287,0.28699551569506726,0.5829596412556054,0.3452914798206278,0.5919282511210763,0.4080717488789238,0.5964125560538116,0.47533632286995514,0.484304932735426,0.5426008968609866,0.5336322869955157,0.5560538116591929,0.57847533632287,0.5695067264573991,0.6188340807174888,0.5605381165919282,0.6502242152466368,0.5515695067264574,0.27802690582959644,0.29596412556053814,0.3273542600896861,0.26905829596412556,0.3811659192825112,0.26905829596412556,0.4260089686098655,0.30493273542600896,0.37668161434977576,0.3183856502242152,0.32286995515695066,0.3183856502242152,0.6681614349775785,0.3183856502242152,0.7174887892376681,0.28699551569506726,0.7713004484304933,0.2914798206278027,0.8071748878923767,0.3273542600896861,0.7713004484304933,0.34080717488789236,0.7174887892376681,0.336322869955157,0.38565022421524664,0.7354260089686099,0.452914798206278,0.6905829596412556,0.5246636771300448,0.672645739910314,0.5605381165919282,0.6816143497757847,0.600896860986547,0.6771300448430493,0.6547085201793722,0.7085201793721974,0.695067264573991,0.757847533632287,0.6502242152466368,0.7847533632286996,0.600896860986547,0.7892376681614349,0.5560538116591929,0.7892376681614349,0.515695067264574,0.7802690582959642,0.4484304932735426,0.7623318385650224,0.4170403587443946,0.7309417040358744,0.5201793721973094,0.726457399103139,0.5605381165919282,0.7309417040358744,0.600896860986547,0.7309417040358744,0.6681614349775785,0.7533632286995515,0.600896860986547,0.7309417040358744,0.5560538116591929,0.7309417040358744,0.5201793721973094,0.726457399103139,1
0.07835820895522388,0.4626865671641791,0.10074626865671642,0.5783582089552238,0.12686567164179105,0.6940298507462687,0.17164179104477612,0.8097014925373134,0.23507462686567165,0.9067164179104478,0.3246268656716418,0.9888059701492538,0.4291044776119403,1.0522388059701493,0.5410447761194029,1.1044776119402986,0.6492537313432836,1.1082089552238805,0.746268656716418,1.0746268656716418,0.8283582089552238,1.0037313432835822,0.9029850746268657,0.917910447761194,0.9589552238805971,0.8134328358208955,0.9850746268656716,0.6977611940298507,0.9888059701492538,0.5708955223880597,0.9850746268656716,0.44402985074626866,0.9701492537313433,0.31716417910447764,0.16417910447761194,0.3283582089552239,0.20522388059701493,0.26119402985074625,0.2798507462686567,0.23134328358208955,0.3582089552238806,0.23134328358208955,0.4291044776119403,0.2537313432835821,0.585820895522388,0.21641791044776118,0.6529850746268657,0.16417910447761194,0.7313432835820896,0.1417910447761194,0.8134328358208955,0.14925373134328357,0.8656716417910447,0.20149253731343283,0.5298507462686567,0.33955223880597013,0.5410447761194029,0.4141791044776119,0.5522388059701493,0.48507462686567165,0.5634328358208955,0.5597014925373134,0.47761194029850745,0.6343283582089553,0.5298507462686567,0.6380597014925373,0.582089552238806,0.6417910447761194,0.6268656716417911,0.6231343283582089,0.6716417910447762,0.6044776119402985,0.26492537313432835,0.41044776119402987,0.30970149253731344,0.373134328358209,0.3656716417910448,0.3656716417910448,0.417910447761194,0.39925373134328357,0.373134328358209,0.417910447761194,0.31343283582089554,0.4253731343283582,0.6529850746268657,0.35447761194029853,0.6940298507462687,0.30597014925373134,0.75,0.2947761194029851,0.7947761194029851,0.31343283582089554,0.7611940298507462,0.34328358208955223,0.7089552238805971,0.3582089552238806,0.44029850746268656,0.8059701492537313,0.48880597014925375,0.753731343283582,0.5485074626865671,0.7313432835820896,0.5970149253731343,0.7350746268656716,0.6455223880597015,0.7201492537313433,0.7201492537313433,0.7276119402985075,0.7835820895522388,0.753731343283582,0.7388059701492538,0.8507462686567164,0.6753731343283582,0.8955223880597015,0.6194029850746269,0.9067164179104478,0.5671641791044776,0.9067164179104478,0.5,0.8805970149253731,0.4701492537313433,0.8059701492537313,0.5559701492537313,0.7761194029850746,0.6007462686567164,0.7723880597014925,0.6529850746268657,0.7649253731343284,0.7574626865671642,0.7611940298507462,0.6604477611940298,0.8246268656716418,0.6082089552238806,0.835820895522388,0.5597014925373134,0.832089552238806,7
0.017937219730941704,0.39461883408071746,0.03139013452914798,0.5201793721973094,0.04932735426008968,0.6457399103139013,0.08071748878923767,0.7668161434977578,0.14798206278026907,0.874439461883408,0.24663677130044842,0.9641255605381166,0.3542600896860987,1.031390134529148,0.47533632286995514,1.0807174887892377,0.5919282511210763,1.0852017937219731,0.6995515695067265,1.0582959641255605,0.7847533632286996,0.9910313901345291,0.8609865470852018,0.9103139013452914,0.9237668161434978,0.8116591928251121,0.9596412556053812,0.6995515695067265,0.968609865470852,0.57847533632287,0.9641255605381166,0.452914798206278,0.9596412556053812,0.33183856502242154,0.13004484304932734,0.3094170403587444,0.17488789237668162,0.2242152466367713,0.2645739910313901,0.17488789237668162,0.3632286995515695,0.17040358744394618,0.45739910313901344,0.18834080717488788,0.5739910313901345,0.16591928251121077,0.6636771300448431,0.13452914798206278,0.757847533632287,0.12556053811659193,0.8430493273542601,0.16143497757847533,0.8834080717488789,0.23766816143497757,0.5291479820627802,0.3094170403587444,0.5381165919282511,0.3901345291479821,0.547085201793722,0.47533632286995514,0.5560538116591929,0.5605381165919282,0.43946188340807174,0.6188340807174888,0.5022421524663677,0.6278026905829597,0.5605381165919282,0.6412556053811659,0.6143497757847534,0.6188340807174888,0.6681614349775785,0.600896860986547,0.23766816143497757,0.3632286995515695,0.2914798206278027,0.336322869955157,0.34977578475336324,0.3273542600896861,0.40358744394618834,0.3542600896860987,0.3542600896860987,0.3721973094170404,0.29596412556053814,0.37668161434977576,0.6457399103139013,0.33183856502242154,0.695067264573991,0.29596412556053814,0.7488789237668162,0.2914798206278027,0.7982062780269058,0.31390134529147984,0.7533632286995515,0.336322869955157,0.6995515695067265,0.34080717488789236,0.36771300448430494,0.7847533632286996,0.4439461883408072,0.7488789237668162,0.5201793721973094,0.7309417040358744,0.5695067264573991,0.7354260089686099,0.6188340807174888,0.7219730941704036,0.6905829596412556,0.726457399103139,0.7533632286995515,0.7533632286995515,0.6995515695067265,0.8251121076233184,0.6367713004484304,0.8699551569506726,0.5829596412556054,0.8789237668161435,0.5291479820627802,0.8789237668161435,0.4484304932735426,0.8565022421524664,0.40358744394618834,0.7847533632286996,0.5246636771300448,0.7668161434977578,0.5739910313901345,0.7668161434977578,0.6233183856502242,0.757847533632287,0.7219730941704036,0.757847533632287,0.6322869955156951,0.8071748878923767,0.57847533632287,0.820627802690583,0.5246636771300448,0.8161434977578476,5
-0.013452914798206279,0.43946188340807174,0.004484304932735426,0.547085201793722,0.026905829596412557,0.6547085201793722,0.06278026905829596,0.7623318385650224,0.1210762331838565,0.852017937219731,0.21076233183856502,0.9237668161434978,0.32286995515695066,0.9730941704035875,0.43946188340807174,1.0089686098654709,0.5605381165919282,1.0134529147982063,0.672645739910314,0.9820627802690582,0.7623318385650224,0.9147982062780269,0.8430493273542601,0.8385650224215246,0.8923766816143498,0.7533632286995515,0.9147982062780269,0.6502242152466368,0.9192825112107623,0.547085201793722,0.9192825112107623,0.4439461883408072,0.905829596412556,0.3452914798206278,0.08520179372197309,0.26905829596412556,0.13901345291479822,0.2062780269058296,0.21524663677130046,0.16591928251121077,0.30493273542600896,0.16143497757847533,0.38565022421524664,0.18834080717488788,0.57847533632287,0.18834080717488788,0.6412556053811659,0.15246636771300448,0.7174887892376681,0.13901345291479822,0.7892376681614349,0.15695067264573992,0.8385650224215246,0.21524663677130046,0.4798206278026906,0.31390134529147984,0.49327354260089684,0.3721973094170404,0.5022421524663677,0.4349775784753363,0.5112107623318386,0.4977578475336323,0.42152466367713004,0.57847533632287,0.47085201793721976,0.5829596412556054,0.5201793721973094,0.5919282511210763,0.5605381165919282,0.57847533632287,0.6053811659192825,0.5605381165919282,0.18834080717488788,0.36771300448430494,0.23766816143497757,0.336322869955157,0.2914798206278027,0.33183856502242154,0.34977578475336324,0.3632286995515695,0.29596412556053814,0.37668161434977576,0.23766816143497757,0.3811659192825112,0.600896860986547,0.34080717488789236,0.6502242152466368,0.3004484304932735,0.7085201793721974,0.2914798206278027,0.7623318385650224,0.3183856502242152,0.7130044843049327,0.34080717488789236,0.6547085201793722,0.3452914798206278,0.3273542600896861,0.7399103139013453,0.4080717488789238,0.7130044843049327,0.484304932735426,0.6860986547085202,0.5291479820627802,0.6905829596412556,0.5650224215246636,0.672645739910314,0.6322869955156951,0.6860986547085202,0.7040358744394619,0.7040358744394619,0.6412556053811659,0.7533632286995515,0.5829596412556054,0.7757847533632287,0.5426008968609866,0.7847533632286996,0.49327354260089684,0.7892376681614349,0.4170403587443946,0.7802690582959642,0.35874439461883406,0.7443946188340808,0.484304932735426,0.7354260089686099,0.5291479820627802,0.7309417040358744,0.5695067264573991,0.726457399103139,0.6681614349775785,0.7130044843049327,0.5739910313901345,0.726457399103139,0.5336322869955157,0.7354260089686099,0.48878923766816146,0.7399103139013453,4
-0.008968609865470852,0.29596412556053814,0.008968609865470852,0.4304932735426009,0.03139013452914798,0.5650224215246636,0.06278026905829596,0.695067264573991,0.1210762331838565,0.8116591928251121,0.21076233183856502,0.9147982062780269,0.3183856502242152,1.0,0.43946188340807174,1.053811659192825,0.5695067264573991,1.062780269058296,0.6860986547085202,1.031390134529148,0.7802690582959642,0.9506726457399103,0.8565022421524664,0.8565022421524664,0.9192825112107623,0.7399103139013453,0.9551569506726457,0.6188340807174888,0.9730941704035875,0.48878923766816146,0.9820627802690582,0.3632286995515695,0.9820627802690582,0.23766816143497757,0.08071748878923767,0.17488789237668162,0.13004484304932734,0.1031390134529148,0.21973094170403587,0.06726457399103139,0.31390134529147984,0.06278026905829596,0.3991031390134529,0.09417040358744394,0.5919282511210763,0.08520179372197309,0.672645739910314,0.04484304932735426,0.7668161434977578,0.03587443946188341,0.8565022421524664,0.06278026905829596,0.905829596412556,0.13452914798206278,0.5022421524663677,0.20179372197309417,0.5112107623318386,0.28699551569506726,0.515695067264574,0.3721973094170404,0.5246636771300448,0.45739910313901344,0.4080717488789238,0.5291479820627802,0.4663677130044843,0.5381165919282511,0.5336322869955157,0.5515695067264574,0.5874439461883408,0.5291479820627802,0.6457399103139013,0.5112107623318386,0.17937219730941703,0.2556053811659193,0.23318385650224216,0.2242152466367713,0.2914798206278027,0.21973094170403587,0.35874439461883406,0.25112107623318386,0.29596412556053814,0.2645739910313901,0.23318385650224216,0.26905829596412556,0.6412556053811659,0.23318385650224216,0.6995515695067265,0.19282511210762332,0.7623318385650224,0.19282511210762332,0.8161434977578476,0.21524663677130046,0.7668161434977578,0.23318385650224216,0.7040358744394619,0.23766816143497757,0.31390134529147984,0.7130044843049327,0.3901345291479821,0.6636771300448431,0.47533632286995514,0.6367713004484304,0.5381165919282511,0.6412556053811659,0.600896860986547,0.6278026905829597,0.6816143497757847,0.6412556053811659,0.7488789237668162,0.6771300448430493,0.695067264573991,0.7802690582959642,0.6233183856502242,0.8340807174887892,0.5560538116591929,0.8475336322869955,0.484304932735426,0.8430493273542601,0.39461883408071746,0.8071748878923767,0.3452914798206278,0.7130044843049327,0.4798206278026906,0.6860986547085202,0.5426008968609866,0.6860986547085202,0.6053811659192825,0.6771300448430493,0.7174887892376681,0.6860986547085202,0.6098654708520179,0.7488789237668162,0.547085201793722,0.7623318385650224,0.484304932735426,0.7623318385650224,6
-0.010752688172043012,0.3709677419354839,0.0,0.5161290322580645,0.03225806451612903,0.6559139784946236,0.06451612903225806,0.7956989247311828,0.11827956989247312,0.9193548387096774,0.20430107526881722,1.032258064516129,0.3064516129032258,1.1236559139784945,0.43548387096774194,1.1989247311827957,0.5806451612903226,1.2150537634408602,0.7150537634408602,1.1827956989247312,0.8172043010752689,1.096774193548387,0.9032258064516129,0.989247311827957,0.9623655913978495,0.8709677419354839,1.0,0.7419354838709677,1.021505376344086,0.6075268817204301,1.0376344086021505,0.46774193548387094,1.043010752688172,0.3279569892473118,0.0913978494623656,0.23655913978494625,0.16129032258064516,0.16666666666666666,0.26344086021505375,0.14516129032258066,0.3709677419354839,0.15591397849462366,0.4731182795698925,0.1881720430107527,0.5967741935483871,0.1774193548387097,0.6935483870967742,0.13978494623655913,0.7956989247311828,0.12365591397849462,0.8978494623655914,0.14516129032258066,0.956989247311828,0.21505376344086022,0.543010752688172,0.27956989247311825,0.5483870967741935,0.34408602150537637,0.553763440860215,0.40860215053763443,0.5591397849462365,0.478494623655914,0.44623655913978494,0.5913978494623656,0.5,0.6021505376344086,0.553763440860215,0.6075268817204301,0.6021505376344086,0.5967741935483871,0.6505376344086021,0.5860215053763441,0.22043010752688172,0.3172043010752688,0.27419354838709675,0.27419354838709675,0.34408602150537637,0.27419354838709675,0.4032258064516129,0.3225806451612903,0.34408602150537637,0.3387096774193548,0.27419354838709675,0.34408602150537637,0.6666666666666666,0.3172043010752688,0.7258064516129032,0.26881720430107525,0.7956989247311828,0.26881720430107525,0.8494623655913979,0.3064516129032258,0.8010752688172043,0.3279569892473118,0.7311827956989247,0.3333333333333333,0.3870967741935484,0.8548387096774194,0.44623655913978494,0.7634408602150538,0.521505376344086,0.7204301075268817,0.5645161290322581,0.7311827956989247,0.6129032258064516,0.7150537634408602,0.6827956989247311,0.7526881720430108,0.7258064516129032,0.8333333333333334,0.6827956989247311,0.9193548387096774,0.6236559139784946,0.956989247311828,0.5698924731182796,0.967741935483871,0.521505376344086,0.9623655913978495,0.44623655913978494,0.9301075268817204,0.42473118279569894,0.8494623655913979,0.521505376344086,0.7795698924731183,0.5645161290322581,0.7741935483870968,0.6129032258064516,0.7741935483870968,0.6881720430107527,0.8333333333333334,0.6129032258064516,0.8709677419354839,0.5698924731182796,0.8763440860215054,0.521505376344086,0.8763440860215054,1
-0.02242152466367713,0.3721973094170404,-0.004484304932735426,0.4977578475336323,0.02242152466367713,0.6188340807174888,0.053811659192825115,0.7354260089686099,0.1031390134529148,0.8430493273542601,0.17937219730941703,0.9327354260089686,0.27802690582959644,1.0089686098654709,0.3901345291479821,1.062780269058296,0.515695067264574,1.0717488789237668,0.6367713004484304,1.0448430493273542,0.7354260089686099,0.9775784753363229,0.820627802690583,0.8923766816143498,0.8789237668161435,0.7892376681614349,0.9103139013452914,0.6681614349775785,0.9192825112107623,0.547085201793722,0.9282511210762332,0.42152466367713004,0.9282511210762332,0.29596412556053814,0.06278026905829596,0.23766816143497757,0.11210762331838565,0.17040358744394618,0.19730941704035873,0.13004484304932734,0.2825112107623318,0.13452914798206278,0.3721973094170404,0.16143497757847533,0.5291479820627802,0.14798206278026907,0.6053811659192825,0.11210762331838565,0.6905829596412556,0.09417040358744394,0.7802690582959642,0.11210762331838565,0.8385650224215246,0.17040358744394618,0.45739910313901344,0.2556053811659193,0.4663677130044843,0.32286995515695066,0.47085201793721976,0.39461883408071746,0.4798206278026906,0.4663677130044843,0.36771300448430494,0.5515695067264574,0.4260089686098655,0.5605381165919282,0.484304932735426,0.5695067264573991,0.5426008968609866,0.5515695067264574,0.5964125560538116,0.5381165919282511,0.16143497757847533,0.3094170403587444,0.21076233183856502,0.273542600896861,0.2645739910313901,0.26905829596412556,0.3183856502242152,0.3004484304932735,0.2645739910313901,0.31390134529147984,0.21076233183856502,0.3183856502242152,0.600896860986547,0.273542600896861,0.6502242152466368,0.23766816143497757,0.7040358744394619,0.23318385650224216,0.7533632286995515,0.2600896860986547,0.7085201793721974,0.27802690582959644,0.6547085201793722,0.27802690582959644,0.32286995515695066,0.7757847533632287,0.37668161434977576,0.7085201793721974,0.4439461883408072,0.672645739910314,0.4977578475336323,0.6816143497757847,0.547085201793722,0.6681614349775785,0.6188340807174888,0.6905829596412556,0.6771300448430493,0.7443946188340808,0.6278026905829597,0.8026905829596412,0.5650224215246636,0.8251121076233184,0.5112107623318386,0.8340807174887892,0.452914798206278,0.8340807174887892,0.38565022421524664,0.8161434977578476,0.3542600896860987,0.7713004484304933,0.4439461883408072,0.7399103139013453,0.4977578475336323,0.7399103139013453,0.5515695067264574,0.7354260089686099,0.6457399103139013,0.7443946188340808,0.5560538116591929,0.7443946188340808,0.5022421524663677,0.7533632286995515,0.4484304932735426,0.7488789237668162,6
0.05829596412556054,0.3183856502242152,0.06726457399103139,0.4484304932735426,0.08968609865470852,0.5695067264573991,0.1210762331838565,0.6905829596412556,0.17040358744394618,0.7982062780269058,0.242152466367713,0.8968609865470852,0.3273542600896861,0.9820627802690582,0.4260089686098655,1.053811659192825,0.5336322869955157,1.062780269058296,0.6412556053811659,1.0358744394618835,0.726457399103139,0.9596412556053812,0.8026905829596412,0.874439461883408,0.8654708520179372,0.7757847533632287,0.9103139013452914,0.6636771300448431,0.9327354260089686,0.5381165919282511,0.9417040358744395,0.4170403587443946,0.9417040358744395,0.2914798206278027,0.12556053811659193,0.23766816143497757,0.18385650224215247,0.18834080717488788,0.2645739910313901,0.17040358744394618,0.3452914798206278,0.17937219730941703,0.42152466367713004,0.21524663677130046,0.57847533632287,0.20179372197309417,0.6547085201793722,0.16143497757847533,0.7354260089686099,0.14798206278026907,0.8161434977578476,0.16143497757847533,0.874439461883408,0.21076233183856502,0.5022421524663677,0.31390134529147984,0.5067264573991032,0.3901345291479821,0.5112107623318386,0.4663677130044843,0.515695067264574,0.547085201793722,0.4125560538116592,0.6188340807174888,0.4663677130044843,0.6278026905829597,0.5201793721973094,0.6322869955156951,0.5695067264573991,0.6188340807174888,0.6188340807174888,0.6098654708520179,0.2062780269058296,0.336322869955157,0.2600896860986547,0.30493273542600896,0.3273542600896861,0.3094170403587444,0.37668161434977576,0.35874439461883406,0.3183856502242152,0.36771300448430494,0.2556053811659193,0.36771300448430494,0.6278026905829597,0.34977578475336324,0.6771300448430493,0.29596412556053814,0.7399103139013453,0.2914798206278027,0.7937219730941704,0.31390134529147984,0.7488789237668162,0.34977578475336324,0.6860986547085202,0.3542600896860987,0.36771300448430494,0.8071748878923767,0.4260089686098655,0.7757847533632287,0.48878923766816146,0.7488789237668162,0.5291479820627802,0.7623318385650224,0.5695067264573991,0.7443946188340808,0.6278026905829597,0.7623318385650224,0.6860986547085202,0.7892376681614349,0.6322869955156951,0.8609865470852018,0.57847533632287,0.8923766816143498,0.5336322869955157,0.9013452914798207,0.48878923766816146,0.9013452914798207,0.4304932735426009,0.874439461883408,0.3991031390134529,0.8116591928251121,0.48878923766816146,0.8116591928251121,0.5291479820627802,0.8116591928251121,0.5695067264573991,0.8026905829596412,0.6547085201793722,0.7982062780269058,0.5739910313901345,0.8116591928251121,0.5336322869955157,0.8161434977578476,0.49327354260089684,0.8161434977578476,2
-0.010810810810810811,0.40540540540540543,0.005405405405405406,0.5351351351351351,0.02702702702702703,0.6648648648648648,0.05405405405405406,0.7945945945945946,0.10270270270270271,0.9027027027027027,0.1945945945945946,0.9945945945945946,0.3081081081081081,1.0594594594594595,0.43243243243243246,1.1135135135135135,0.5621621621621622,1.1243243243243244,0.6864864864864865,1.1027027027027028,0.7945945945945946,1.037837837837838,0.8918918918918919,0.9567567567567568,0.9567567567567568,0.8594594594594595,0.9945945945945946,0.7513513513513513,1.0162162162162163,0.6270270270270271,1.0324324324324323,0.5027027027027027,1.0432432432432432,0.3783783783783784,0.10270270270270271,0.24864864864864866,0.16756756756756758,0.1837837837837838,0.2594594594594595,0.15675675675675677,0.3567567567567568,0.16756756756756758,0.44324324324324327,0.20540540540540542,0.6216216216216216,0.20540540540540542,0.7081081081081081,0.16756756756756758,0.8,0.15675675675675677,0.8918918918918919,0.1783783783783784,0.9513513513513514,0.24324324324324326,0.5405405405405406,0.31891891891891894,0.5459459459459459,0.4,0.5513513513513514,0.4810810810810811,0.5567567567567567,0.5621621621621622,0.4486486486486487,0.6432432432432432,0.5027027027027027,0.654054054054054,0.5513513513513514,0.6648648648648648,0.6,0.654054054054054,0.6486486486486487,0.6378378378378379,0.22162162162162163,0.3621621621621622,0.2756756756756757,0.32972972972972975,0.33513513513513515,0.32432432432432434,0.4,0.3621621621621622,0.34054054054054056,0.3783783783783784,0.2756756756756757,0.3783783783783784,0.6702702702702703,0.3621621621621622,0.7297297297297297,0.32432432432432434,0.7945945945945946,0.31891891891891894,0.8432432432432433,0.35135135135135137,0.8,0.3675675675675676,0.7351351351351352,0.372972972972973,0.3675675675675676,0.8324324324324325,0.43243243243243246,0.7783783783783784,0.5027027027027027,0.7513513513513513,0.5513513513513514,0.7621621621621621,0.6,0.745945945945946,0.6702702702702703,0.772972972972973,0.7351351351351352,0.8162162162162162,0.6756756756756757,0.8756756756756757,0.6108108108108108,0.9027027027027027,0.5567567567567567,0.9081081081081082,0.5027027027027027,0.9081081081081082,0.43243243243243246,0.8864864864864865,0.40540540540540543,0.827027027027027,0.5027027027027027,0.8108108108108109,0.5513513513513514,0.8108108108108109,0.6054054054054054,0.8054054054054054,0.7027027027027027,0.8162162162162162,0.6054054054054054,0.8216216216216217,0.5513513513513514,0.827027027027027,0.5027027027027027,0.8216216216216217,1
